tax_id	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode79	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode51	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode42	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode49	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode08	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode06	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode45	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode39	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode50	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode32	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode46	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode16	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode71	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode11	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode24	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode89	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode59	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode53	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode52	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode48	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_unclassified-threshold-0.0001	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode04	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode30	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode44	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode36	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode47	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode05	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode62	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode34	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode33	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode10	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode37	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode60	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode31	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode14	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode25	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode35	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode03	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode96	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode41	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode19	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode56	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode61	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode27	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode58	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode43	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode15	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_unclassified	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode38	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode17	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode40	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode90	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode29	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode72	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode23	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode92	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode18	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode07	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode54	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode20	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode13	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode57	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode01	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode02	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode26-threshold-0.0001	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode55	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode22	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode12	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode28	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode09	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode76	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode26
4292		175.06135637226458	14.001373591303716	487.45343592531134		475.2018723613112	497.5845236662262	416.87825377594345	223.1569000105561	537.6378335405009	119.43182538890242	1261.2697229952962		27.00004863440469	279.23221591810693		83.03484446883812		189.16290754746137	12.999295887955412	4634.368026359231	43.61081978772113	944.310483053331	234.7350275822689	1269.960532282764				41.99999440082265	2141.989936751286	28.007579860410974	21.793310528698264	1493.9752343537264	422.6851443207973	666.6712348571864	116.7518725666351	824.3068359921972	820.239325710939		1559.8115217544698	477.865154326022	272.47086985731363		464.31569411796494	1426.8202833778298	871.261620208226	1904.9850311565976	4616.163728549027	352.99066331487563		1044.640519623816		146.18479425143764		156.07110309696338		1350.7233946464353	117.03257843101964	715.1599650847218	838.0844686745892	160.72784100250715	103.61716614433271	208.8022072150836	5997.736153006887	2395.1060201431824	1019.9525930031592	237.9444649329305	33.99191461876759	241.1343404370512	393.0512126412344		2390.4287947643884
4353		14.000362833536494																												10.0													15.0					23.713621701211533																		10.000007139668798						10.009884913379812
4355			11.0	66.86212894343004	258.0	23.04875295863883	78.73916220169211	58.50172598168156	66.66620255782638			86.17052386856709		11.0	10.999997202156177		71.05794036505789		15.00000003246826		465.98757441591306	65.02660010435659	11.260563087750231	182.403161771318	46.20308538962694					34.5888690695204			65.87342086694781	20.999958981631085		37.00433363951191	92.09185831621436	15.999999999999998		70.27824974525302	47.99568512661768	24.93650594202007			47.55235046630377	80.51031332999963	111.9591565565923	462.1070993520034	86.75611027809111		76.2699845983172				218.8979559888911		182.062542377995	115.14322959540958	353.7926793390246	44.10033597778607	59.17588104113754	17.000000000001947		26.00000093802817	64.20342627734087		348.2827062418747	10.999993953731051	75.0552826015647	23.10202208932505		63.93177281470806
4417		11.000000000002242			195.0227291326988																																				54.0							30.940131731169693																								
4429																																																											11.0													
4453		1197.986728386611							71.0788763965065												345.4556843697446		30.29143657584549	33.99999829776125								10.0	71.83636375030109								17.552714100411457			82.99828553262513	200.1120293246626		17.00150239855915	336.03826835173606			11.141710624195545								26.976196141549533	42.981258920134536					66.47845868227506	564.8844400101926	57.01143232911281		32.60720397679503			64.96014956693375
4532																																																																			14.106026164090569					
4548						40.06333951070129																									15.679369329526612															15.560296426565738		14.20337100082824																						14.384404042374133		
4609																					41.18508981820989											27.439093086215944	488.93315130743423															40.64102485036238																								
4638																																									39.02221250437757																															
4672																																																									15.0															
468																														30.0																																										
4690																												17.223849902804268																																												
4724			68.98861695092134		1106.438348382808	605.3397308475284	374.1310945725789	19.00000010038136	14.99939600499536			409.5895834740772		20.99782848722708	33.18306172540073		12.0				1627.364049234916			151.83605913993406	774.6119715849065								3486.08356579246				18.034212875618493				315.458115104311						13.968388964467968	1623.2318863906655	1035.6676420556034								1854.7045794675532	203.0543780448536	43.0337948914912	1164.1932764097342	11.969997502341332		29.01167136816973		1311.6556267192864			67.9373426066843	76.0000257572079			1309.8914913915082
4747																																									19.168070888759136							21.89878625717756											55.90751920143473					18.0000001399964			11.970362254730498					
4772								22.950591807734305											21.128074260739517		37.36911055585208																			10.973849924712145								37.294893332919465			48.47576503235367						47.95734984402667								18.854766597208148				19.25815103549405			18.83890287983206
4775																																														10.81217044328494																										
4780		57.00494546589172	166.5662961602567			21.9999991886892	389.1409321959355	150.34759751008696	108.23315950085453		139.92454430530864	275.0459349821335		65.24693011857954	93.5422226002083		13.0	27.24396222161451	39.81467107754352		1126.8244172398522	11.006378550667606	30.968662821868318	126.00332851729677	10.515393676200867				18.0	161.76317440688354	13.0		216.41760674895815	18.000002345402528		16.98939384776915	294.9459500640108	37.99999893324896		486.621090167435	214.3981250434116	32.38540278611825		20.996464254915885	166.9226307483234	715.2153026959992	246.97201899509488	1120.72698026356	168.6155032276011	59.99828656290664	2958.400869990112						646.9755636800777	81.61391839300495	255.11147602014807	155.91240924894893	65.01259477371707		45.88692002801667	90.1042233346508	240.4007180287641	49.913955597686666	339.3651104027837	59.00000072662028	25.00000023949012	36.0		240.230192098525
4819																																														23.010688784463945																										
485			1134.7431963386268	237.5064963267632	316.03915400988245	4755.884601323269	3369.440684152828	1678.7964418750105	1395.2356791061266	3160.6971292497515	3278.792275195982	1602.0945936779888		3823.4080753205008	3516.774433031158		1699.2289065946609	4404.991652408465	5512.048211829078	9699.69889092319	20144.53055448068	4283.914562161975	171.30371620419655	2618.047382909089	334.66547374229333		77.6613649601791		3411.644949890868	2095.15914335876	351.31106968205654	7445.106942538928	52.105163694963146	8568.007355736625	3408.943746645188	469.2144443018517	1830.4235789171348	4133.278709338756	2.0	329.666844552753	1875.416924300608	7215.014599102679	18.0	4689.987693408092	60.11071791151837	793.6616109243653	86.15593132934497	20088.817984572557	2295.0420514489474	1292.5691673290214	3492.867445705498	1.0	1524.9595096008509	1.0	9443.37276901348		3875.181115204123	398.30061743714265	1350.4077031735055	2571.2920821954	1171.5534293937983	3023.412909260313	1758.5918481870312	4097.11548884369	1026.91393907805	637.7290204675325	1068.9424388251243	2190.455628702577	232.30145345791644	435.6159746188434		1024.1691893992424
4886					26.0																																								40.03043125123031			16.967169013867252																								
4895		106.19160606416295		37.704624839804445	10.000259780989916	24.040939922913367	20.351764413180472			25.36013877975976		79.2236414524387			39.01892145287248						273.8801557038243		167.15273488418137	10.97983837850279	38.489584499744254					22.92138859742349			116.45734567706867	11.029797941176463	21.21606531636661		91.9303725981894			49.66933329894702	14.18255513573391			72.5144202470318	48.60365687348041	36.52455580184868	13.154432594287554	273.3644888478957	22.676580980380766		96.20983941252008		39.03234948310947		59.48123351669969		76.57548945444881		15.497460049781935	78.37448178853016	43.40101105174308	34.95162174136514	55.44149085650377		62.54473701489246	189.3052119897558						62.00704073685093
4910		2067.112070501933		13.089100054909329		10.73649198617924		16.148254941386543				20.69982171202732						60.541075017347175	18.004817068152544		358.9207481906976		13.519565411736258															12.000920704800784		30.469476392216517								353.7230397821707	16.774384643465535		12.1926838770342		16.358848985101307							18.624557294141653	378.126070494742				18.51530922763473	17.3675237517971	10.983550285216555					18.504770457831167
4944		318.38754838033185	118.94954830400168	286.4763798431169		523.2554488826454	639.9320189759435	294.6413646716136	177.4178389636303	208.7240899945578	164.93604861228025	977.5202988897252		22.17880830932276	785.2789229792969		82.19503834143786	14.999942533139183	45.96506996913924	63.72568094109026	3368.686418433663	158.65606533449582	620.3492722839243	317.8543035071056	1777.6655000046646		20.64805638359909		40.721105243482974	100.505261016158		65.24877228495401	830.4635765914167	182.40809632932556	248.34443622902145	169.5097638674473	1041.447940529683	40.01599440584033		673.5813676195869	445.3588584451023	120.4862001687368		354.1291465183016	633.8033196142978	474.2786859564771	361.2892992082667	3359.964978242596	228.63873916659108	76.47610718363347	111.38458936987244		672.1525734542737		827.5919477454028		406.3654139194832	372.3241249334135	1072.4451579385754	1457.0831746417089	283.2408016146305	141.97938214040389	476.7467390433223	257.4819003312056	1755.5988480006013	1692.2662689649064	742.6881306784587	57.09523997565846	227.22655665971288	19.116839023197528		1754.363201667812
4958		300.0632893469396	120.9999336624968	39.55816699850632		49.845796124350834	131.44968643563084	21.08185392896737	948.2280358963249	44.63966530984291		172.8142690260284			55.68595074087371		16.044016366207618		29.66579096553681		769.7300003160958		41.977215615086415	112.303848595033	204.04695356900888		10.999999999884128			38.99851297096843			149.09578188597357	27.999965850879065	31.955872231219413	65.44743362946107	255.7198098642047			88.10198306303421	149.725107568638			32.9896525822396	63.93183714430921	116.48227935055824	52.31549422717533	765.6473206889597		10.000000009042065	2755.026667852685				17.00673087023556		151.1694020396919	24.91201665780295	66.07548582408398	89.70806231122954	15.014015137331082			51.00457272939988	254.9297460206004	29.000155564139696	42.63948662283009		61.00148072174045			251.7117578905849
496			13.0	1809.987523344275			15.0	108.99998989739652	114.97791349693787			113.00003686127036			15.643191081858864		24.0		14.326934796530123		612.0244413353289		23.999999933359312	12.000000000000153						168.99999999981762			31.171581232181765				39.00586250441274	43.0		15.000477613709458	421.8209443489269				30.000000040909903	95.999990687298	15.024224122100602	609.8444470697083	39.0		42.00000000093662						19.000000000475225	156.05189459755374	170.01065089997488	32.00671729785637				107.00051786820408	45.866623981699874		39.28963564465295					45.83440356523412
4970		189.77203931274067	16.967105585404436	65.59692123616645	1192.8637446877694	394.6746454543955	1099.164179461423	203.9864425974081	218.46178090987544	86.06250479838151	40.1038540419289	479.1479976458023			66.27050067067655		83.00184972152292	97.614795855192	254.41154130254867		2957.0507551384662	184.94565210213972	357.19316286339284	224.7819353010876	10.594282410044029					911.6673235913978	14.999999999999986	32.999927253311554	143.37910887166788	36.99998692903918	116.79407660779584	28.00061990199774	443.4868810191565	126.99996366106237		198.5102382753811	689.3517762230437	183.06845340986425		74.04813058883043	114.0323930182131	969.093424864209	396.0531603431611	2944.3135249633337	32.27061849788456	11.99999999990878	117.962013524268				163.81595738570616		1887.0357414384043	2384.710759786962	2360.9828362971025	1475.65735591289	16.983539914380312	136.3058521198269	110.45739856005308	142.06742769552392	779.3679363135595	25.337899691862884	3503.5065241596017		307.96492276169295	59.254353770636506		778.8040816268415
4992						40.00503175649273								1148.6031857039457							239.28039716506024																										199.13297148491213	238.8190164899136										58.7083583854476										412.666491596024				
51																																																												23.10996950646764												
5127		51.872927228264444				68.0000000405791			268.66562197316165					10.000116578001268	20.0		319.1040338903974		77.38877512167419		588.3750392646409	38.00183674058949								56.999998396230666						147.98950700896984					365.5772721331441	447.8537897535218		364.1959185439171			673.176653728629	587.2296783796418											1369.5609717186835			57.0000000001463			89.77064489969966	16.0	453.88984722342127		319.21395267714354			89.70688177827743
518																				15.394894317189395																																																				
5196		85.4654304349387																																														15.742254995689953																								
524																																																																					30.257784503980407			
5243		146.4525446734999																																														24.709852784350307																								
5296		74.81847990916063	53.35751015091663	80.59022021919931	66.00000001220425	211.0673792045753	72.33135103447441	28.723834104515092	73.04941116393887	123.75010916978678	120.70951604759487	349.1497987299624		14.998719552983069	298.86127400798824		12.285896383165149	20.884039015690085	72.00357759073242	42.48482668174444	1159.774774465603	54.38905278554289	138.99645158928007	53.11237455175055	988.858152875416		12.0		12.0	107.87166617489976		27.00000000000009	349.80226045333967	44.94814459531865	126.97039708812564	65.64303215454649	116.39519252409704	16.999996067354875		144.38509592630885	475.7954243818179	46.04245519303826		126.75539911042506	1129.8758788425855	219.9519749600355	258.68054716848565	1143.432925578261	79.22564076600086		13.107273563521272		152.23158629091026		62.00095978425578		84.66131691365507	77.0842733073739	168.0444446584433	401.349709323324	349.2700420111533	29.392352044871107	118.85388788876948	153.87906544037236	377.1368595577074	440.8778742430736	142.55026182731	23.99078176973436	60.93651597507439	42.73495933709386		369.8423152090572
5317		12.98583683709175																																														27.25648274557621																								
5318		822.6899009105175																			146.22705149679464																											143.38288673500895																								
5356				60.9999514120874		18.99996236033101	41.99999999995641					26.986664638866493									116.92242099525096				85.89134622899778								44.79690270240978	12.002051238933044			23.089078642488733	11.999999999999998		10.02689512797597					60.99401067838354			114.1986818701082	15.0		94.33183792377778				18.000000000967507		11.008474853495144	105.00000992153625	24.00178127478821	20.069515918803027	20.000000000026287			21.0		35.06052139285246	21.00000020810941					
5389							11.737939225241954		34.757515949440126		548.1432619979714			15.516643120324382	13.706739879827577				11.816455912792271		254.39430955761287	29.55012275114045										1844.6091072796307				10.3696928533059					47.84449025706774	26.720509835030875		21.22668850596398				253.2068099178192							52.27094630228574				14.146051730331042		14.470086307899312	30.178660772762832		24.036998352642545	28.19472145059049				22.10342678632088			27.848708720168737
5392		18.62376654994396																																							103.00000000006769							17.965237779388854																								
5396		16.03190256950765																												12.055062485974576																		17.011508910872895																	51.42321034932756							51.38863493433779
55		24.83730636087148					29.25629791501711		14.065516949370169									11.0096146361582				87.9600030625413																										20.923119992529426					36.63489977853108																			13.750213550059351
5542																													12.741808684710382																																											
5579							28.16339559800589	92.55291753136729	10.712638104186125	160.48910422602583	744.7743430524173	16.225350066922633			64.09924947190709						689.5268078566804			30.765511849371237	56.19429947355477				601.4512816650582	109.8912299370625		1073.3409542338122		500.63830415547136	189.4244176099936		190.74493459655				15.407466698805532	10.897790818319333		17.004588774597565				687.5756462803661	42.858746228827705		176.6711404017456						46.26501760639901		16.45336605431651			11.185426055985165			31.72330863104265				11.188968990720706			30.690165274040517
5607											18.0																																																													
5618																																																																					16.0			
5636									10.739323126565736		48.00000000004525											17.0																										23.962340598312373											21.999999999999037					26.747173624638307		16.0						
569								52.13298766376138													145.30377602643807																				237.2151632615319						17.999999798424213	146.87761150475097									11.792624895021644			1344.670637578737			23.60788752242441									
5691																										187.0																						18.88987201225333																								
5752																																																																				12.768303243783658				
5755																																									17.000000000185153																															
578											15.000000032908968									20.99999753490316																					77.99990001218954							18.926218494147047																								
5839							33.77766286274314			11.999994459506066											72.3375996872393		15.998136275483924	23.99191493747919	30.931867235335496												66.58105212871831			19.17524326872732						34.530193066819386		68.6208202400854			60.62982863647384							41.99727604107624							25.000000110614568	23.999994020129463						23.799298590243797
5855		15.535348288347109								32.54178175074527		226.8174733877278			79.00000047956154			24.0			399.1487197163216		122.12707931386193		215.2729172093813							105.01561517326502	40.96817061357907	64.78971682773616	44.999074850214406	22.000000019964595		11.999999998840284		63.69971758926093	78.99999195589642			10.000000302126654	36.89550092611568	109.93442623087306	47.00011362613158	398.0232134528516	89.75012726135735	19.99999999513432	83.94005596779637		35.00000000007299				493.5225578618192		23.177085462348103	456.5496945938352	207.2768537050577	11.997931396808442	51.99597530159513		202.43527534712624	64.87231125137957			10.0			200.291423134502
59									28.00000071627495																																							23.952303339223967					16.000000000000195		57.00128869803356									22.99999332985547					13.000000000000002			
590		10.466546198766892																		44.124811706820765																					167.53473535561776							17.915710724347978																								
5909																									17.142077369307863																28.00198830176836					15.405559471676368		21.25343651179633																								
5911		18.00000699456531									11.0							18.0			47.96888147743534									25.0											180.40318683273023				11.999999999209344			47.87646887553783																								
5955		21.088471594377204																																														15.722575536677724										14.92900302072992						16.006884624844396								
60																																																											40.9846512486798													
6032																																																									23.000000000000004															
6036		29.72655019628204		17.455455482981677			24.940937208686385	84.00016078617585		1329.2942368687138		67.11752553978135					61.72580955402493		849.2634267068153		1265.1169266138447		107.32760275464358		31.73451267088449					17.963792884781064			84.34247283083447	34.582967790173285	1147.545079300424		58.01557567524577			19.644687596846683	71.43861229944514				1268.2684736843703	21.732925193515364	25.122058726653652	1260.1830442588064	115.84004689986013	23.378826101055434	35.99673531043802						1680.4053847089665	20.55093603183873	1399.840838735612	39.13088290663219					68.91311516322675	21.42757231557062	36.69663102927235	20.46959221824341	263.92336560134765	14.906163794913097		68.83992163459405
6046						15.0	71.76596349404706			28.984129114298224	47.99048919385529	74.74491908101376		15.000059548222376	11.99983773586316						153.2180103961639	14.0			53.78267777699239				30.933903949856315					22.926004523705224	31.00000038847533		100.05283572598692				56.70170481271179	17.04563741850026						143.5390167817928										23.0	23.893765848472945	10.293899263243537			77.12038901477027	216.99881713175245		30.00064284699519	27.0	18.0				
6075		32.4434171344249			16.040767142941565							12.226248837889443																																				16.123996233623043																								
6100				469.8293036052922	25.431224906388557	560.5807016738434	39.82526775508786	71.00012440361894	37.7810417282052	153.72927236303718	16.918667691664496	1207.398918880259		20.075632956706823	433.1125174432144		16.98615933906882		72.55018503428636	53.38846373468536	1910.7500544426784	141.37065691109925	890.9285005462624	44.69586397082434	248.17874057872035		21.000000000921425		21.36069280046865			19.121183441560493	551.6073478930788	81.94802611679793	178.61016232763012	152.20994718060953	795.1126906998742			493.1471131253943	248.2689072632512	129.35313435791173		611.3110098463303	540.5014469597564	120.81244454060088	164.9522507675151	1906.0953251239184	102.14592200690969	57.45632615581808	39.33690135907181		784.2325784949568		241.6429003923451		252.99451709984712	55.63537058864424	325.9613165507771	687.9158780760813	147.0723300648991	163.03350729622878	700.1374395342045	224.40873981956665	217.8256050553044	1920.1175026655192	124.33146380018042	53.675683459684734	27.89397511402744			213.70409335987185
6149																																									51.00000007132218																															
617																																																																			18.97802683435268					
6217																														227.01818074752552																																										
6223		184.09870433245888	28899.382680090737	4122.362886163379	33837.61648711868	31609.449505857567	8875.902703352713	9483.067663025373	34401.53444044412	11706.868589160698	14419.36360632678	18519.38215121007		6213.07303370411	3578.457482928452		32511.838920299822	1806.5192735275125	8856.243367373843	864.0496165641354	111252.79777411916	37242.244784783055	10307.796786276176	21305.485315973507	13513.235472405411	39.0	1183.9988346539533	27.0	8538.870839705289	2644.6525155888244	48.0	222.00186189451435	14466.949519976646	11275.871858424163	14470.010899916402	25802.147631960463	9987.620514718195	12387.470706827988	8.0	11072.781205692276	14119.120375531753	22776.742529212293	368.9996089283245	11050.56552125038	16093.450895894182	5545.672209529017	8021.695487719206	111005.53792567944	7158.211510902464	6145.937112935923	4950.917979499272		19976.27629227142		5892.758249082245	1.0	8567.816448276924	20594.384199890934	11852.809067860711	5095.069364716894	7968.381894580983	7365.569671393106	20348.659248216696	32972.460422180564	116857.93026799506	9777.938179491752	21905.264572796736	4676.858692980989	26867.62030648849	3136.158588266667		116756.899393476
6241									22.323724869755843																																																															
6338		40.57237822496683		40.00090992889437		14.457731592694698	29.00037222719691	23.30505168702547		27.99641557718091		25.35353404202609					10.0				299.0932046789616	10.000087408575002	12.021445955033244		174.64465701756296								45.90279897990549	33.940256973972325	48.09240372345413	18.99652903259165	10.766932165503087			71.26484422606674	142.74777257336672	32.00134834085986		50.00333787579414	90.45502269574318	95.49882656875464		298.3916407284306	10.001584739763334		48.00026079004526		12.004649396916792		164.8765037990231				23.677083527742106		591.6843692643298	29.97727400856349			32.006246289622084	126.40844130180942	47.68866336066782					31.98329178959513
6385		255.49103263104232							89.65432674930632		16.989340685877096							18.035907350336817		49.09013921789419	203.0989520101805	42.87657317749618														18.972943487088248						39.99845117033381					230.47654205887576	178.868079692791					206.8891637230987										48.60301316415444		96.35581332001358	15.00000000007313	55.52034577807239			11.077060866724535		96.11446559242174
6481																									41.99993451510441																16.00002224952837							26.882998947537367																	24.00773877998109	10.257042235464205						23.991292314297937
6493						17.00320419210729	19.77343770570436		12.90289773448539	11.999999886597983		10.148738892117226									137.0525237181398		17.000655582262358		31.480956724033675								30.911705535930714								346.99869307478525			12.174263103927562	21.11435587042974		19.806534836549183	136.7528370715412		11.000000000001684			18.992872362307583				16.001104453334005		13.608783911115266	22.99689954055846			20.005124764111763	22.087113288127824	67.10155415622818	74.09142049229543	11.349965976931411					67.05252066341025
6524		47.56029264794502																																																																						
6570		93.7150009152574																																														23.520898669127625																								
6637			12.564677890488475				53.79865485770548														47.996585607771024																											47.90389294680142			264.079677776839							49.22902889046841														
6684				35.99934402573753		13.03284244136546		13.0				23.951981354130616			38.248365555239						150.925199594025		24.001047580617115		98.145147370641								30.9169284994368	31.999999999999915						47.90350078440307	149.04444899761086				19.96902773109558		13.000511948003906	148.6302673552947					25.738572339363763		134.47640564895354				20.9661875160564	148.53010311066873	172.22772076003267		17.999999988397256			12.065013669480557						14.99075477263296
6756		113.27926311809765																																														21.34587004172948																								
6828			139.82497987290338			1797.4624382655074	260.75113785172925							154.93553036159986	17.999999999999996				10.499013611533115		565.3235174197777			1291.4682465625071			29.0					65.9981844658238		97.99065280080104						36.04175040437349		22.927270031694267						561.2539449335474											60.01316973173539	22.00059506543012						49.00129928117287		273.7695680083881				
6830		1229.7694358031658		137.64353441316695				280.25370885083083		611.6247652966335		15.412522718495286							24.16872283115455		3799.749556891069		19386.968588565585		12.021457742677498					5987.481388838523	17.999999999982187		21.582068222283805	23.002123574203328	515.4812704862335		469.185049530699	48.02793622369264		10.316411060271395	654.0883600438098				30.30012176961773	13.040464192506477		3784.798680775581	132.8860901910393		110.16875565733868					1.0	13.69589729149778			471.18595588458186			13.32590971508934	78.0527850214729		12.209433909506112				353.2909990860542		16.86990425342845
687									20.188734837760567					19.418431425297687	12.607666850437404																	16.39849852974816										25.60328954645844						26.233620427252607							43.18844351297632				16.972345968004056			10.57029702841047			32.64549217111999				29.04728289192572			32.63564159483077
6972		23.067090648007422																																																																						
7045		1088.6910383159377																			170.81886667093065																											170.4877270592259																								
7047																					36.474726115905966				33.061601540374994								18.7173568289346								14.51931461578329						15.911035093228572	35.39606784345765												13.617640111643333	25.98645050405407											12.154944199882555
7050																																																																					16.00000002484493			
7058												120.55467921667996								13.999999999909004	113.0787283716398											11.9939020107872									162.72115989554493						22.000000322240712	112.85931386448402					63.00139290076265				113.97785979324006		14.982928979959905				26.924673506821485	12.990289618095304	47.438607479254856	128.10734862675588						47.39909136331631
707																																									45.15000283564865																															
7086									32.85202842717987																																																															
7087		455.5526574355901								12.63806959470434				25.20455015716847					17.322607753269427		143.6105962864089														25.989499085935325											11.028833485868372		142.2613108583772			39.15248028741334		13.59297699302933															19.996743450117123				
7096		1309.571204987844	30.690866029536934	148.15879424749048	43.15011501579899	621.9321426584271	407.7740015800812	162.20758315589975	134.61456709557754	412.78046363076993	115.7975389478518	688.2141903373821		165.3345517664907	615.8208468983921		30.77116357113482	199.86925900188044	287.4739757797791	413.652095833484	3140.341828431944	205.82033461931945	240.24211656683053	104.65380538021834	341.51963290541534		13.999904473097487		209.94769864533652	168.38406875858396	19.70736807912704	106.446944148965	360.1920423373659	645.7302096644828	416.3072668381951	94.8700937690693	844.838670206187	45.027115434461074		279.43859686100205	380.36092162196366	524.5565363019423		566.0298406499404	240.0096823488323	160.670600046838	275.12846544088	3124.3195288489183	547.5162360319868	18.76499570941137	306.50939486547225		163.1562587693909		788.2943696035778		472.99483518634	313.991467931125	329.6867090990806	1345.903877671992	311.4259036934459	480.91502917456944	453.89127358182463	146.10488044371533	1150.457108333062	693.7429823231612	221.83583481642944	178.0057439351317	76.66206591315525	48.66223098608653		1148.0090150182375
7136																																									24.0																															
