tax_id	species	genus	family	order	class	phylum	superkingdom	barcode06	barcode13	barcode15	barcode19	barcode20	barcode16	barcode25	barcode17	barcode03	barcode01	barcode02	barcode04	barcode07	barcode14	barcode05	barcode18	barcode26	barcode28	barcode30	barcode27	barcode31	barcode29	barcode37	barcode38	barcode39	barcode40	barcode41	barcode46	barcode42	barcode49	barcode43	barcode51	barcode50	barcode55	barcode53	barcode54	barcode61	barcode62	barcode64	barcode63	barcode67	barcode52	barcode72	barcode73	barcode65	barcode74	barcode75	barcode66	barcode76	barcode79	barcode84	barcode77	barcode85	barcode87	barcode78	barcode90	barcode86	barcode91	barcode89	barcode88
13579	Juncus effusus	Juncus	Juncaceae	Poales	Magnoliopsida	Streptophyta	Eukaryota																																				18.373407988412424																								
135859	Alternaria citri	Alternaria	Pleosporaceae	Pleosporales	Dothideomycetes	Ascomycota	Eukaryota			29.60999428660231				41.5535115414116	102.98088223507466		45.27296572911775						17.975661450600658		222.46345415795204	28.79927361825305														296.5617510958058			275.7199632609393		19.94698960958177		1797.6468850875426				534.8727326729796	16.178684750088873	111.65591481589564											292.16537678576503			
13684	Parastagonospora nodorum	Parastagonospora	Phaeosphaeriaceae	Pleosporales	Dothideomycetes	Ascomycota	Eukaryota								134.22776683763414		37.0240949544082													24.60396147177109				19.314130588486808				11.922826151229724						30.48916607955969																							
1381934	Malassezia caprae	Malassezia	Malasseziaceae	Malasseziales	Malasseziomycetes	Basidiomycota	Eukaryota																				323.96074385210096																																								
1381935	Malassezia equina	Malassezia	Malasseziaceae	Malasseziales	Malasseziomycetes	Basidiomycota	Eukaryota																				14.901279638890138																																								
138282	Aspergillus sclerotiorum	Aspergillus	Aspergillaceae	Eurotiales	Eurotiomycetes	Ascomycota	Eukaryota											20.851094498055467																																																	
1384485	Apicomplexa sp. 1 KCW-2013					Apicomplexa	Eukaryota						31.751580471527895					24.116299478456355	302.8726537546034										153.67644245317172		23.72500012950264				1.020926004235617	54.80554164301544	29.420591540114145																		387.5088851194644	156.90475219267736				15.40116546629518	78.75766760962118	172.0392211878703					
1385409	Cryptococcus sp. MOM_846	Cryptococcus	Cryptococcaceae	Tremellales	Tremellomycetes	Basidiomycota	Eukaryota																																												18.303603446335188																
1387552	Onygenaceae sp. UAMH 3124		Onygenaceae	Onygenales	Eurotiomycetes	Ascomycota	Eukaryota																																														72.19152551100534														
1392255	Aspergillus novofumigatus	Aspergillus	Aspergillaceae	Eurotiales	Eurotiomycetes	Ascomycota	Eukaryota																		17.096427599189305																																										
1399366	Isospora sp. MAH-2013a	Isospora	Eimeriidae	Eucoccidiorida	Conoidasida	Apicomplexa	Eukaryota									13.539017902108894																																																			
1401991	uncultured Westerdykella		Sporormiaceae	Pleosporales	Dothideomycetes	Ascomycota	Eukaryota																																			11.347662703698512				11.49267815087996						15.617829810698549															59.21510663660922
1405805	Aspergillus pseudoglaucus	Aspergillus	Aspergillaceae	Eurotiales	Eurotiomycetes	Ascomycota	Eukaryota																																																									15.76890254161852			
1410381	Amoebophrya sp. A25	Amoebophrya	Amoebophryaceae	Syndiniales	Dinophyceae		Eukaryota											24.272318478954524																										41.49157978102416																							
141414	Strombidinopsis acuminata	Strombidinopsis	Strombidinopsidae	Choreotrichida	Spirotrichea	Ciliophora	Eukaryota																																																19.343432290084777	17.31198629584601											
1423643	Dothideomycetes sp. LS-2013g				Dothideomycetes	Ascomycota	Eukaryota																		55.643174262125285																																										
1424291	Curvularia americana	Curvularia	Pleosporaceae	Pleosporales	Dothideomycetes	Ascomycota	Eukaryota						34.18192821611903																																																						
1424756	Naganishia vaughanmartiniae	Naganishia	Filobasidiaceae	Filobasidiales	Tremellomycetes	Basidiomycota	Eukaryota			161.85130891400615								12.670166154439787				35.13808437655263												23.085883229012445						17.069611073559763								1.15625					11.531624035465876														
1426781	Sclerostagonospora cycadis	Sclerostagonospora	Phaeosphaeriaceae	Pleosporales	Dothideomycetes	Ascomycota	Eukaryota								18.11234790443145																			19.79999331450586																																	
1427495	Paraconiothyrium sp. MC-2013	Paraconiothyrium	Didymosphaeriaceae	Pleosporales	Dothideomycetes	Ascomycota	Eukaryota																	30.19962067656423																																											
142819	Coniothyrium sp. NH2-2	Coniothyrium	Coniothyriaceae	Pleosporales	Dothideomycetes	Ascomycota	Eukaryota																																													19.02738234733918															
1429106	Aspergillus sp. A3a-1	Aspergillus	Aspergillaceae	Eurotiales	Eurotiomycetes	Ascomycota	Eukaryota																				11.888490032680838																																								
1431188	Bettsia fastidia	Bettsia			Leotiomycetes	Ascomycota	Eukaryota																																																									15.246899015111069			
1434064	Phoma sp. KGM01	Phoma	Didymellaceae	Pleosporales	Dothideomycetes	Ascomycota	Eukaryota								33.35515102926213					23.328634751712663						22.54887838929638																																									
1439723	Aplosporella hesperidica	Aplosporella	Aplosporellaceae	Botryosphaeriales	Dothideomycetes	Ascomycota	Eukaryota	18.19396323768349							354.85500991046814						34.00782679459175				23.269265683380883	17.574687064762433														17.042508131300217		115.3605439534675			125.78986157706343	19.66657333306314							124.76426518800436														
144186	Eimeria albigulae	Eimeria	Eimeriidae	Eucoccidiorida	Conoidasida	Apicomplexa	Eukaryota									15.749126350050505																																																			
144188	Eimeria arizonensis	Eimeria	Eimeriidae	Eucoccidiorida	Conoidasida	Apicomplexa	Eukaryota									18.474272434876436																																																			
144190	Eimeria rioarribaensis	Eimeria	Eimeriidae	Eucoccidiorida	Conoidasida	Apicomplexa	Eukaryota									174.36925045253068																52.953009930945306												64.6216624943975																							
1446978	fungal sp. P7S10						Eukaryota																																																												13.513842002752073
1446982	fungal sp. P8N1						Eukaryota	16.00363326960396															22.57216053115588																													19.829642669182075															
1446995	fungal sp. P8S1b						Eukaryota																																																												13.513338883448409
1448321	Aspergillus heteromorphus	Aspergillus	Aspergillaceae	Eurotiales	Eurotiomycetes	Ascomycota	Eukaryota																		15.500712638670418																																							25.728787115156177			
145577	Rhodosporidiobolus azoricus	Rhodosporidiobolus	Sporidiobolaceae	Sporidiobolales	Microbotryomycetes	Basidiomycota	Eukaryota																																	20.44556507212899			18.70942648156999																								
1459820	Preussia sp. OK2F1010P	Preussia	Sporormiaceae	Pleosporales	Dothideomycetes	Ascomycota	Eukaryota	27.736050774488763							63.92794181218756								29.62228127557994																			116.61604545711263				39.05791922214918						86.15678616606311		32.99024321887999					15.732906639798932								30.40275187765932
1460663	Paraphaeosphaeria sporulosa	Paraphaeosphaeria	Didymosphaeriaceae	Pleosporales	Dothideomycetes	Ascomycota	Eukaryota																									32.63912871834903								11.296483625396416																											
1460665	Paraphaeosphaeria neglecta	Paraphaeosphaeria	Didymosphaeriaceae	Pleosporales	Dothideomycetes	Ascomycota	Eukaryota																		25.45668994438353							136.041644008257								70.44388626494501																											
1464159	Pleosporaceae sp. BCC 7069		Pleosporaceae	Pleosporales	Dothideomycetes	Ascomycota	Eukaryota								28.43676603436688																																																				
1468206	Kytorhynchus sp. n. CEL-2014	Kytorhynchus	Kytorhynchidae	Rhabdocoela	Rhabditophora	Platyhelminthes	Eukaryota																																				10.087338934263668																								
1468228	Toia ycia	Toia	Cicerinidae	Rhabdocoela	Rhabditophora	Platyhelminthes	Eukaryota						32.64231494763343					34.36047269069793	172.96463114666824										196.2898229127473		12.815758538008716					64.99809602677766	33.2779883694579																		409.7373220210626	186.1857205393612				10.612732678182688	86.58220835070898	237.9807454858649					
1469554	Aplosporella africana	Aplosporella	Aplosporellaceae	Botryosphaeriales	Dothideomycetes	Ascomycota	Eukaryota								111.8932656671926																									11.86385133733024		40.50144189916325			36.094974275489655	20.31461208221636							82.97058852530765														
1469555	Aplosporella papillata	Aplosporella	Aplosporellaceae	Botryosphaeriales	Dothideomycetes	Ascomycota	Eukaryota								22.486060242944173																																																				
147495	Trematosphaeria heterospora	Trematosphaeria	Trematosphaeriaceae	Pleosporales	Dothideomycetes	Ascomycota	Eukaryota																																	30.340476913050388																											
147567	Lojkania enalia	Lojkania		Pleosporales	Dothideomycetes	Ascomycota	Eukaryota	72.35629110356827							100.091715955105								105.25070296025656																			122.61659391908216			13.220804753886991	174.3316447101506						201.3494029131743	34.280096064957945	62.09711229529786													237.6595928666032
1477014	Dapsilidinium pastielsii	Dapsilidinium	Gonyaulacaceae	Gonyaulacales	Dinophyceae		Eukaryota						18.3779120845344						80.84773798756596										95.03747719518284		14.235906065727704					30.02604541406768	15.625509636942084																		207.1502200415005	83.08118115488038					26.866716605260358	115.72730899521956					
147767	Symbiodinium sp. type B	Symbiodinium	Symbiodiniaceae	Suessiales	Dinophyceae		Eukaryota																																				21.428265143637187	27.002329848906243			31.68385211612258																				
1486929	Sexangularia sp. CB-2014	Sexangularia		Arcellinida	Elardia	Tubulinea	Eukaryota						30.266741148780856					12.11227007828585	106.3652449452416										140.82425383500137		25.198196735175816					17.56456753669533	21.55121286152898																		239.02316438263296	124.63550617725603				12.400938174925717	54.9579420139692	157.1762688486818					
1487184	Isospora anthochaerae	Isospora	Eimeriidae	Eucoccidiorida	Conoidasida	Apicomplexa	Eukaryota																														13.973724446032806																														
1488122	Sporormiella sp. NO477	Sporormiella	Sporormiaceae	Pleosporales	Dothideomycetes	Ascomycota	Eukaryota																																																												14.43994681096096
1488174	Sporormiella sp. CL157	Sporormiella	Sporormiaceae	Pleosporales	Dothideomycetes	Ascomycota	Eukaryota	14.320230345273911															23.469457536696385																							12.842262594781886						15.216560037594476		12.358618902631823													59.97434141925866
148960	Wallemia sebi	Wallemia	Wallemiaceae	Wallemiales	Wallemiomycetes	Basidiomycota	Eukaryota											30.72558339526593																																																	
1496286	Geastrum albonigrum	Geastrum	Geastraceae	Geastrales	Agaricomycetes	Basidiomycota	Eukaryota																		56.3807113043011																												23.2134696596396														
1497015	Eimeria paludosa	Eimeria	Eimeriidae	Eucoccidiorida	Conoidasida	Apicomplexa	Eukaryota																																																									27.26870837629623			
1498200	Rhodotorula sp. 'dichato'	Rhodotorula	Sporidiobolaceae	Sporidiobolales	Microbotryomycetes	Basidiomycota	Eukaryota																				31.89278595259196																																								
1504293	Alternaria sp. PJ2	Alternaria	Pleosporaceae	Pleosporales	Dothideomycetes	Ascomycota	Eukaryota																																																									13.790172695124646			
1504671	Delitschia confertaspora	Delitschia	Delitschiaceae	Pleosporales	Dothideomycetes	Ascomycota	Eukaryota																																														16.080521934173206														18.01632677356614
1506498	Alternaria sp. TD12	Alternaria	Pleosporaceae	Pleosporales	Dothideomycetes	Ascomycota	Eukaryota																																								12.718939533265956																				
1508382	Cladosporium sp. HT-Z1-V	Cladosporium	Cladosporiaceae	Cladosporiales	Dothideomycetes	Ascomycota	Eukaryota																																																									12.3197224632079			
1508645	Eimeriidae sp. RY-2014		Eimeriidae	Eucoccidiorida	Conoidasida	Apicomplexa	Eukaryota																														29.719567828821567																								50.93292518333318						
1519425	Azadinium trinitatum	Azadinium	Amphidomataceae	Gonyaulacales	Dinophyceae		Eukaryota																																																									28.677819752248094			
1520563	Spauligodon cabrerae	Spauligodon	Pharyngodonidae	Rhabditida	Chromadorea	Nematoda	Eukaryota																																					18.76748027996241																							
1520664	Pseudopithomyces diversisporus	Pseudopithomyces	Didymosphaeriaceae	Pleosporales	Dothideomycetes	Ascomycota	Eukaryota								19.299352450496112																																																				
152445	Gonostomum strenuum	Gonostomum	Gonostomatidae	Sporadotrichida	Spirotrichea	Ciliophora	Eukaryota								38.869985045109																																																				
1526222	Curvularia sp. IFB-Z10	Curvularia	Pleosporaceae	Pleosporales	Dothideomycetes	Ascomycota	Eukaryota																																	11.477050543069796											70.24095329606406																
152704	uncultured stramenopile						Eukaryota		12.86289538087868				12.64323511039906														112.06970247732043				25.718486381206475								22.67547433928981																												
1528284	Didymellaceae sp. nwa_besc_4b		Didymellaceae	Pleosporales	Dothideomycetes	Ascomycota	Eukaryota						18.906425803453644		51.35309752234911			19.81434740065172																		18.42115422972942		25.86214381814661		14.976945740699774			23.159797015498707				18.832492975556168				19.59179589458336																
1528285	Didymellaceae sp. nwa_besc_4e		Didymellaceae	Pleosporales	Dothideomycetes	Ascomycota	Eukaryota						12.737725763468957		43.16713396589144																												19.97839922435953																								
152963	Russula lepida	Russula	Russulaceae	Russulales	Agaricomycetes	Basidiomycota	Eukaryota																																						67.52814578274891																						
1531844	Sarcocystis atraii	Sarcocystis	Sarcocystidae	Eucoccidiorida	Conoidasida	Apicomplexa	Eukaryota																																																									66.33355318008458			
1537485	Prymnesium sp. MACC 15	Prymnesium	Prymnesiaceae	Prymnesiales	Haptophyta	Haptista	Eukaryota												39.8400500721646										41.22555655045182		12.13917918938076					12.89828255185116																			67.12956208114048	38.581361432264174					14.33502235884197	55.667179515111215					
1537593	uncultured Ascodesmis		Ascodesmidaceae	Pezizales	Pezizomycetes	Ascomycota	Eukaryota																							44.05115605163107							129.52285683150149																											27.191259586391187			
1537599	uncultured Saccobolus		Ascobolaceae	Pezizales	Pezizomycetes	Ascomycota	Eukaryota	17.46762631105594															18.629257125994048																							20.37629486540435						27.127299945185197		11.07728368110944													
1537989	Curvularia papendorfii	Curvularia	Pleosporaceae	Pleosporales	Dothideomycetes	Ascomycota	Eukaryota								54.72931055734707			28.834951286085197														19.863743197795085							14.722417776894472								54.08890189511215				27.486517709449476		71.07268559415414											145.05089914334022			
1537991	Exserohilum protrudens	Exserohilum	Pleosporaceae	Pleosporales	Dothideomycetes	Ascomycota	Eukaryota																																														13.387090338923803														
1538001	Curvularia nicotiae	Curvularia	Pleosporaceae	Pleosporales	Dothideomycetes	Ascomycota	Eukaryota																																38.84369818257541												47.77596173836755																
1539026	Leptosphaerulina sp. DBCMVB	Leptosphaerulina	Didymellaceae	Pleosporales	Dothideomycetes	Ascomycota	Eukaryota																									20.369750803193707																																			
1540922	Wallemia hederae	Wallemia	Wallemiaceae	Wallemiales	Wallemiomycetes	Basidiomycota	Eukaryota																																																									23.65673389324704			
154560	Symbiodinium sp. clade B	Symbiodinium	Symbiodiniaceae	Suessiales	Dinophyceae		Eukaryota																																				25.87568840123988																								
154567	Marchandiomyces aurantiacus	Marchandiomyces		Corticiales	Agaricomycetes	Basidiomycota	Eukaryota																																				533.7139623940261																								
154568	Marchandiomyces corallinus	Marchandiomyces		Corticiales	Agaricomycetes	Basidiomycota	Eukaryota										37.06200021462744																																																		
1547544	Pithomyces chartarum	Pithomyces	Astrosphaeriellaceae	Pleosporales	Dothideomycetes	Ascomycota	Eukaryota								143.99417327846544									98.81843498775162	82.4669312274241	60.27772695064111						46.38042844790097	102.60692590642915			77.16099536275803		21.318379248255635		41.801836097155295					27.45682455041449		39.211923723558776						54.01169345716792											49.03897760038696			
1549709	Eurotiomycetes sp. 110162				Eurotiomycetes	Ascomycota	Eukaryota																																														19.80528333994085														
1550584	Acrosorium sp. LLG-2014	Acrosorium	Delesseriaceae	Ceramiales	Florideophyceae	Rhodophyta	Eukaryota																																																									76.79858883562314			
1550753	Alternaria sp. KALUNITD31	Alternaria	Pleosporaceae	Pleosporales	Dothideomycetes	Ascomycota	Eukaryota																																	11.127963016058372			18.42735490157671				78.5492503949802				25.283406189188828													18.153158145611087			
1550755	Alternaria sp. KALUNITD20	Alternaria	Pleosporaceae	Pleosporales	Dothideomycetes	Ascomycota	Eukaryota																																				13.334737824959932				44.51204996651273				18.428120879280257																
1552740	Bipolaris multiformis	Bipolaris	Pleosporaceae	Pleosporales	Dothideomycetes	Ascomycota	Eukaryota																																												16.647177350771784																
1559834	Glomus sp. 11 ZHNL-2013h	Glomus	Glomeraceae	Glomerales	Glomeromycetes	Mucoromycota	Eukaryota																																				10.432608453088996																								
1560219	Orpinomyces sp. KF11	Orpinomyces	Neocallimastigaceae	Neocallimastigales	Neocallimastigomycetes	Chytridiomycota	Eukaryota																																													11.78958301920163															
156128	Nephroselmis pyriformis	Nephroselmis	Nephroselmidaceae	Nephroselmidales	Nephroselmidophyceae	Chlorophyta	Eukaryota																11.422476518754294				57.46602292699252												116.27463056608892			55.00254294658377										14.334742018475694															20.00778240342165
1562375	Orbilia sp. 'rosea'	Orbilia	Orbiliaceae	Orbiliales	Orbiliomycetes	Ascomycota	Eukaryota																																				66.31382939330229																								
156293	Paradendryphiella arenariae	Paradendryphiella	Pleosporaceae	Pleosporales	Dothideomycetes	Ascomycota	Eukaryota								20.450965265462305																																14.852066952283437				20.10332726354341																
1563334	Cladosporium sp. CB1	Cladosporium	Cladosporiaceae	Cladosporiales	Dothideomycetes	Ascomycota	Eukaryota																																								11.445752109512766																				
1563423	Isospora rivolta	Isospora	Eimeriidae	Eucoccidiorida	Conoidasida	Apicomplexa	Eukaryota																				87.74443149372486																																								
1564418	Phaeoisaria sp. INBio_4514E	Phaeoisaria	Pleurotheciaceae	Pleurotheciales	Sordariomycetes	Ascomycota	Eukaryota																		20.203996473319144																																										
1565365	fungal sp. C1/08						Eukaryota								26.2199652434806																																																				
1565366	Alternaria sp. SPS-04	Alternaria	Pleosporaceae	Pleosporales	Dothideomycetes	Ascomycota	Eukaryota																																								16.317005817857716																				
1568240	fungal sp. E14731E						Eukaryota																															22.96062503532784																													
1571435	fungal sp. Tianzhu-Yak11						Eukaryota	17.40052049646814							41.38669985653746											22.160170012412543																										12.81615201821766		11.0305420580886													
1571436	fungal sp. Tianzhu-Yak12						Eukaryota	14.186914322098652							52.838538495259584																																					123.73137913663844		92.32931783891088													
1571437	fungal sp. Tianzhu-Yak13						Eukaryota	16.517333221074377							30.47508822537103											12.292068468526931																										18.98523827884028		13.06021437547049													
1571438	fungal sp. Tianzhu-Yak14						Eukaryota	144.5918469984556							203.15667497279696											65.11192197281929																										688.1188693339906		679.6789912659285													
1571440	fungal sp. Tianzhu-Yak16						Eukaryota	45.31048017365498							48.02609163173295																																					373.98070852289385		313.3969689100879													
1571441	fungal sp. Tianzhu-Yak17						Eukaryota								50.39037826132205											21.679665194371964																																									
1571442	fungal sp. Tianzhu-Yak18						Eukaryota	553.3053967511422	15.405848273247477						2166.504813447485				16.78411164518525				69.94036598290161			1330.305840016324		48.02464493301672														27.074699734310386				213.8351414098769				5.2714900646237846		2003.0955836558703		2403.4512698833328		18.589653297723324	26.375130657588063		4601.546995846949				21.737211740135358		51.077051296029104	4734.304897530854	2433.675902226727
1571443	fungal sp. Tianzhu-Yak19						Eukaryota	14.370626573194446							22.86251298464833																																					20.39654815018493		29.09689336908629					61.98800453528042							63.50834706114252	56.30390257407792
1571444	fungal sp. Tianzhu-Yak2						Eukaryota	17.338631735177955																																												16.223046442511635		21.42697667013516													
1571445	fungal sp. Tianzhu-Yak20						Eukaryota								25.25431270297401								21.936802057927064																							15.780853067387598						24.22295517849168		16.070431782467068													72.29800044941608
1571446	fungal sp. Tianzhu-Yak3						Eukaryota	10.955228699891972																																												25.863358308190197		16.763688681799273													
1571447	fungal sp. Tianzhu-Yak4						Eukaryota	26.779026865124848																																												12.776722180959345															
1571448	fungal sp. Tianzhu-Yak5						Eukaryota	52.26784829709693							58.82233840859301											16.517616832308068																										111.00549873353816		49.09025950055645													
1571449	fungal sp. Tianzhu-Yak6						Eukaryota	12.854925482757643																		13.815068001355712																										25.68190998898581		12.782552392569013													
1571450	fungal sp. Tianzhu-Yak7						Eukaryota								28.97872638125173																																					55.351993445693466		35.48984598488399													16.26287440423028
1571452	fungal sp. Tianzhu-Yak9						Eukaryota																																													21.051312371891427		11.204813749463844													
1572338	uncultured Tintinnida			Tintinnida	Spirotrichea	Ciliophora	Eukaryota	15.993871596427958					308.5666611356513					205.4651827171012	1154.9954955762748		14.66373458735556	18.105915070990367							1465.239982312796		238.7629569484536					343.17835709107817	215.9885699521613														23.21026760464203		51.3974295756741		2592.538566313952	1199.146898251179				86.38982888460853	514.7133511261762	1671.868152617507					
1573495	Levanderina fissa	Levanderina			Dinophyceae		Eukaryota											48.24199956144253																										23.47834366018789																				35.55661981840417			
1573503	Karlodinium gentienii	Karlodinium	Kareniaceae	Gymnodiniales	Dinophyceae		Eukaryota																																				31.643901045835545																								
1573585	Phoma sp. 1 OB-2014	Phoma	Didymellaceae	Pleosporales	Dothideomycetes	Ascomycota	Eukaryota						15.83918006748665		28.76205725103589					142.7409029936362	55.338553074252346		17.429948133135287			13.507315491312342												22.454009529297068		29.543116884426645							18.65105119069123																				
1574084	Pogonoloma spinulosum	Pogonoloma	Pseudoclitocybaceae	Agaricales	Agaricomycetes	Basidiomycota	Eukaryota																																						29.867815257386976																						
1574094	Pogonoloma macrocephalum	Pogonoloma	Pseudoclitocybaceae	Agaricales	Agaricomycetes	Basidiomycota	Eukaryota																																						81.92541787169225								25.24921185371936														
1576939	Dothideomycetes sp. genotype css035				Dothideomycetes	Ascomycota	Eukaryota	15.797142028186778							38.48722211057644					16.022952036401936	27.51865727048003					39.97593544155352																																									
1576955	Dothideomycetes sp. genotype csw015				Dothideomycetes	Ascomycota	Eukaryota																															17.082504232418767																													
1576974	Exobasidiomycetes sp. genotype e50ss004				Exobasidiomycetes	Basidiomycota	Eukaryota																				291.79966181135245																																								
1577852	Arxiella dolichandrae	Arxiella		Muyocopronales	Dothideomycetes	Ascomycota	Eukaryota							127.87782845618604																																																					
1578589	fungal sp. AM0046						Eukaryota			336.8311947925784								15.6654668684302				97.16584668448904												12.055127698270688					32.00008338038462																												
1578595	fungal sp. AM0081						Eukaryota	17.092633868027043			15.648816327423704				18.813668276683924		32.786934503835845			16.82591683999871						52.19677993711743																										51.27251454647131							20.104848973845584								
1578601	fungal sp. AM0103						Eukaryota														34.02530584048529																																														
1578606	fungal sp. AM0147						Eukaryota																																																				15.222401227670789					12.342758495982658			
1578655	fungal sp. AM0447						Eukaryota																																								33.253225490249385																				
1579995	uncultured Mycocentrospora		Mycosphaerellaceae	Mycosphaerellales	Dothideomycetes	Ascomycota	Eukaryota																																	28.19697069844222																											
1582310	Phaeosphaeria musae	Phaeosphaeria	Phaeosphaeriaceae	Pleosporales	Dothideomycetes	Ascomycota	Eukaryota								22.63788589589572																																																				
1583324	Pseudocoleophoma calamagrostidis	Pseudocoleophoma	Dictyosporiaceae	Pleosporales	Dothideomycetes	Ascomycota	Eukaryota																															16.853591396292266																													
1585271	Neocordana musae	Neocordana	Magnaporthaceae	Magnaporthales	Sordariomycetes	Ascomycota	Eukaryota								20.95596669789321																																																				
158606	Trametes sanguinea	Trametes	Polyporaceae	Polyporales	Agaricomycetes	Basidiomycota	Eukaryota																																21.90898534341652																												
158714	Martensia flabelliformis	Martensia	Delesseriaceae	Ceramiales	Florideophyceae	Rhodophyta	Eukaryota																																																11.17716315671286							10.47169187792028					
1589213	Pseudosperma pluviorum	Pseudosperma	Inocybaceae	Agaricales	Agaricomycetes	Basidiomycota	Eukaryota												23.68003076880876																																																
1589594	Pleosporales sp. P30045EM1CC651			Pleosporales	Dothideomycetes	Ascomycota	Eukaryota								22.827818295883844																			21.06193099338558																																	
1589660	Preussia sp. B1A027A1PD2CC1077	Preussia	Sporormiaceae	Pleosporales	Dothideomycetes	Ascomycota	Eukaryota																																																												24.967187880455604
1590377	Ascomycota sp. B1A019-8-P152					Ascomycota	Eukaryota																																	35.285209617459984																											
159498	Martensia cf. fragilis	Martensia	Delesseriaceae	Ceramiales	Florideophyceae	Rhodophyta	Eukaryota											19.672590370524013	92.932458398424										98.75969678389671		17.56788318416282					25.91583172771085	19.92285143980664																		218.830020736116	106.12857423022822					42.94864994737439	141.6960680672098					
159501	Martensia sp. 3	Martensia	Delesseriaceae	Ceramiales	Florideophyceae	Rhodophyta	Eukaryota												29.811343422590376										39.45937195340176							12.1135793269272																			65.4511671288193	34.15447450153017					14.914673177436448	34.25439633991358					
1597866	Alternaria sp. OTU10	Alternaria	Pleosporaceae	Pleosporales	Dothideomycetes	Ascomycota	Eukaryota																																				14.798181664027076				89.15692665806374																	50.59243161705192			
160030	Neotestudina rosatii	Neotestudina	Testudinaceae	Pleosporales	Dothideomycetes	Ascomycota	Eukaryota	11.561135076493423							36.61858970657848								71.57767927272968																	22.04479049382636		28.697954888242155				40.241252533347065						32.76531246335519	16.977301119955776														26.284970663666986
1608797	Pleosporales sp. PSU-ES88			Pleosporales	Dothideomycetes	Ascomycota	Eukaryota						11.946152102885067																																																						
1610780	Archaeperidinium bailongense	Archaeperidinium	Amphidiniopsidaceae	Peridiniales	Dinophyceae		Eukaryota																																				17.07342336360894																								
1614639	Unruhdinium penardii	Unruhdinium	Kryptoperidiniaceae	Peridiniales	Dinophyceae		Eukaryota																																					15.161513604157536																							
1615656	Cryptotrichosporon tibetense	Cryptotrichosporon	Tetragoniomycetaceae	Trichosporonales	Tremellomycetes	Basidiomycota	Eukaryota															103.70331388906057																																													
1615851	Symmetrospora clarorosea	Symmetrospora	Symmetrosporaceae		Cystobasidiomycetes	Basidiomycota	Eukaryota						40.7737002837296																																																						
1615852	Cystobasidiomycetes sp. MT-2015d				Cystobasidiomycetes	Basidiomycota	Eukaryota						48.56258532616055																																																						
1617370	Gregarina ormierei	Gregarina	Gregarinidae	Eugregarinorida	Conoidasida	Apicomplexa	Eukaryota						38.551510613985386					23.267455388759085	125.6736227675814										142.07541257461747		29.83751948373971					56.74600016414794	24.64637457723712																		300.68296701184414	132.0608485964425				15.29504277668815	71.67712617982103	174.00351196029607					
162425	Aspergillus nidulans	Aspergillus	Aspergillaceae	Eurotiales	Eurotiomycetes	Ascomycota	Eukaryota											18.21057355929896																																																	
162632	Eimeria papillata	Eimeria	Eimeriidae	Eucoccidiorida	Conoidasida	Apicomplexa	Eukaryota																									17.714279678407014					565.8858130079515																							79.40647410313878	945.9654284125012	28.87842071633248					
1629005	Phaeosphaeriaceae sp. KF291		Phaeosphaeriaceae	Pleosporales	Dothideomycetes	Ascomycota	Eukaryota														13.170616396729612		13.864429028221432																																												
1629006	Phaeosphaeriaceae sp. KF437		Phaeosphaeriaceae	Pleosporales	Dothideomycetes	Ascomycota	Eukaryota								37.15009204152926		13.240054504599303																																																		
1629056	Preussia sp. MF460	Preussia	Sporormiaceae	Pleosporales	Dothideomycetes	Ascomycota	Eukaryota	25.071770716638188							28.22772782220869								51.58509482078178																			64.20204912810927				79.2247449301266						79.3410250501845		16.952434864252595													30.32835237381148
1629057	Preussia sp. MF471	Preussia	Sporormiaceae	Pleosporales	Dothideomycetes	Ascomycota	Eukaryota								33.67562920821081								34.75583854139296																			34.42949220130009				53.65198731108262						31.87443047285626															
1641596	Gyrodinium cf. spirale AR-2015	Gyrodinium	Gymnodiniaceae	Gymnodiniales	Dinophyceae		Eukaryota											40.47650119394988																										40.028256883508405																				30.37350058303096			
1643348	Gyrodinium sp. 4 AR-2015	Gyrodinium	Gymnodiniaceae	Gymnodiniales	Dinophyceae		Eukaryota																																					21.623822634225867																							
1643537	Boreadinium breve	Boreadinium	Diplopsaliaceae	Peridiniales	Dinophyceae		Eukaryota																																																									53.077352793494335			
1650655	Gymnoascus stercorarius	Gymnoascus	Gymnoascaceae	Onygenales	Eurotiomycetes	Ascomycota	Eukaryota																									37.15136045584399																																			
1650657	Gymnoascus thermotolerans	Gymnoascus	Gymnoascaceae	Onygenales	Eurotiomycetes	Ascomycota	Eukaryota																									17.70834219720749												22.32891967975368																							
1651672	Itajahya sp. BAB-4821	Itajahya	Phallaceae	Phallales	Agaricomycetes	Basidiomycota	Eukaryota						92.47400456497584																																																						
1651675	Itajahya sp. BAB-5069	Itajahya	Phallaceae	Phallales	Agaricomycetes	Basidiomycota	Eukaryota						64.91897123330457																											21.443044954044318																											
1652047	Rhodotorula sp. NS01	Rhodotorula	Sporidiobolaceae	Sporidiobolales	Microbotryomycetes	Basidiomycota	Eukaryota																											81.52812451179418																																	
1652704	Pseudozyma pruni	Pseudozyma	Ustilaginaceae	Ustilaginales	Ustilaginomycetes	Basidiomycota	Eukaryota														22.872050744413784																																														
