Sample,Reads,Richness
N1201,NA,26.89950599912841
N1201,NA,26.919984673122315
N1201,NA,26.936440635499288
N1201,NA,26.949642540689833
N1201,NA,26.96021368737866
N1201,NA,26.96865998841591
N1201,NA,26.975392266552287
N1201,NA,26.980744127141495
N1201,NA,26.984986356082022
N1201,NA,26.98833856797252
N1201,NA,26.9909786634578
N1201,NA,26.99305053032719
N1201,NA,26.994670328917927
N1201,NA,26.995931630759394
N1201,NA,26.99690962438593
N1201,NA,26.997664559647593
N1201,NA,26.99824456858922
N1201,NA,26.99868797479278
N1201,NA,26.99902518231656
N1201,NA,26.999280218775215
N1201,NA,26.999471993755446
N1201,NA,26.99961532295104
N1201,NA,26.999721759593996
N1201,NA,26.999800267546092
N1201,NA,26.999857764483192
N1201,NA,26.999899558705348
N1201,NA,26.999929699048238
N1201,NA,26.999951254002074
N1201,NA,26.99996653334168
N1201,NA,26.999977263237934
N1201,NA,26.99998472387665
N1201,NA,26.999989856992116
N1201,NA,26.999993349374495
N1201,NA,26.999995697290654
N1201,NA,26.99999725582805
N1201,NA,26.999998276402806
N1201,NA,26.999998935037848
N1201,NA,26.999999353495205
N1201,NA,26.999999614919247
N1201,NA,26.99999977529863
N1201,NA,26.999999871772637
N1201,NA,26.999999928579154
N1201,NA,26.999999961259114
N1201,NA,26.999999979587063
N1201,NA,26.999999989582683
N1201,NA,26.999999994868567
N1201,NA,26.999999997569912
N1201,NA,26.999999998898808
N1201,NA,26.99999999952518
N1201,NA,26.99999999980649
N1201,NA,26.999999999926075
N1201,NA,26.999999999973795
N1201,NA,26.999999999991488
N1201,NA,26.999999999997506
N1201,NA,26.999999999999357
N1201,NA,26.999999999999858
N1201,NA,26.999999999999975
N1201,NA,27
N1201,NA,27
N1201,NA,27
N1201,NA,27
N1201,NA,27
N1201,NA,27
N1201,NA,27
N1201,NA,27
N1251,NA,1.0000000000000036
N1251,NA,11.249104957107708
N1251,NA,15.946677663893643
N1251,NA,18.893080388300767
N1251,NA,20.892886654580018
N1251,NA,22.315466579148904
N1251,NA,23.360388742246517
N1251,NA,24.145622589435956
N1251,NA,24.745708787378135
N1251,NA,25.210179581458434
N1251,NA,25.57324173471622
N1251,NA,25.85923790737615
N1251,NA,26.085908288494533
N1251,NA,26.266431576073494
N1251,NA,26.410752396930402
N1251,NA,26.526472933697193
N1251,NA,26.619468255649785
N1251,NA,26.694320742361185
N1251,NA,26.754632733453203
N1251,NA,26.803255248435477
N1251,NA,26.842457684922376
N1251,NA,26.874055293743762
N1251,NA,26.89950599912841
N1251,NA,26.919984673122315
N1251,NA,26.936440635499288
N1251,NA,26.949642540689833
N1251,NA,26.96021368737866
N1251,NA,26.96865998841591
N1251,NA,26.975392266552287
N1251,NA,26.980744127141495
N1251,NA,26.984986356082022
N1251,NA,26.98833856797252
N1251,NA,26.9909786634578
N1251,NA,26.99305053032719
N1251,NA,26.994670328917927
N1251,NA,26.995931630759394
N1251,NA,26.99690962438593
N1251,NA,26.997664559647593
N1251,NA,26.99824456858922
N1251,NA,26.99868797479278
N1251,NA,26.99902518231656
N1251,NA,26.999280218775215
N1251,NA,26.999471993755446
N1251,NA,26.99961532295104
N1251,NA,26.999721759593996
N1251,NA,26.999800267546092
N1251,NA,26.999857764483192
N1251,NA,26.999899558705348
N1251,NA,26.999929699048238
N1251,NA,26.999951254002074
N1251,NA,26.99996653334168
N1251,NA,26.999977263237934
N1251,NA,26.99998472387665
N1251,NA,26.999989856992116
N1251,NA,26.999993349374495
N1251,NA,26.999995697290654
N1251,NA,26.99999725582805
N1251,NA,26.999998276402806
N1251,NA,26.999998935037848
N1251,NA,26.999999353495205
N1251,NA,26.999999614919247
N1251,NA,26.99999977529863
N1251,NA,26.999999871772637
N1251,NA,26.999999928579154
N1251,NA,26.999999961259114
N1251,NA,26.999999979587063
N1251,NA,26.999999989582683
N1251,NA,26.999999994868567
N1251,NA,26.999999997569912
N1251,NA,26.999999998898808
N1251,NA,26.99999999952518
N1251,NA,26.99999999980649
N1251,NA,26.999999999926075
N1251,NA,26.999999999973795
N1251,NA,26.999999999991488
N1251,NA,26.999999999997506
N1251,NA,26.999999999999357
N1251,NA,26.999999999999858
N1251,NA,26.999999999999975
N1251,NA,27
N1251,NA,27
N1251,NA,27
N1251,NA,27
N1251,NA,27
N1251,NA,27
N1251,NA,27
N1251,NA,27
N1301,NA,1.0000000000000036
N1301,NA,11.249104957107708
N1301,NA,15.946677663893643
N1301,NA,18.893080388300767
N1301,NA,20.892886654580018
N1301,NA,22.315466579148904
N1301,NA,23.360388742246517
N1301,NA,24.145622589435956
N1301,NA,24.745708787378135
N1301,NA,25.210179581458434
N1301,NA,25.57324173471622
N1301,NA,25.85923790737615
N1301,NA,26.085908288494533
N1301,NA,26.266431576073494
N1301,NA,26.410752396930402
N1301,NA,26.526472933697193
N1301,NA,26.619468255649785
N1301,NA,26.694320742361185
N1301,NA,26.754632733453203
N1301,NA,26.803255248435477
N1301,NA,26.842457684922376
N1301,NA,26.874055293743762
N1301,NA,26.89950599912841
N1301,NA,26.919984673122315
N1301,NA,26.936440635499288
N1301,NA,26.949642540689833
N1301,NA,26.96021368737866
N1301,NA,26.96865998841591
N1301,NA,26.975392266552287
N1301,NA,26.980744127141495
N1301,NA,26.984986356082022
N1301,NA,26.98833856797252
N1301,NA,26.9909786634578
N1301,NA,26.99305053032719
N1301,NA,26.994670328917927
N1301,NA,26.995931630759394
N1301,NA,26.99690962438593
N1301,NA,26.997664559647593
N1301,NA,26.99824456858922
N1301,NA,26.99868797479278
N1301,NA,26.99902518231656
N1301,NA,26.999280218775215
N1301,NA,26.999471993755446
N1301,NA,26.99961532295104
N1301,NA,26.999721759593996
N1301,NA,26.999800267546092
N1301,NA,26.999857764483192
N1301,NA,26.999899558705348
N1301,NA,26.999929699048238
N1301,NA,26.999951254002074
N1301,NA,26.99996653334168
N1301,NA,26.999977263237934
N1301,NA,26.99998472387665
N1301,NA,26.999989856992116
N1301,NA,26.999993349374495
N1301,NA,26.999995697290654
N1301,NA,26.99999725582805
N1301,NA,26.999998276402806
N1301,NA,26.999998935037848
N1301,NA,26.999999353495205
N1301,NA,26.999999614919247
N1301,NA,26.99999977529863
N1301,NA,26.999999871772637
N1301,NA,26.999999928579154
N1301,NA,26.999999961259114
N1301,NA,26.999999979587063
N1301,NA,26.999999989582683
N1301,NA,26.999999994868567
N1301,NA,26.999999997569912
N1301,NA,26.999999998898808
N1301,NA,26.99999999952518
N1301,NA,26.99999999980649
N1301,NA,26.999999999926075
N1301,NA,26.999999999973795
N1301,NA,26.999999999991488
N1301,NA,26.999999999997506
N1301,NA,26.999999999999357
N1301,NA,26.999999999999858
N1301,NA,26.999999999999975
N1301,NA,27
N1301,NA,27
N1301,NA,27
N1301,NA,27
N1301,NA,27
N1301,NA,27
N1301,NA,27
N1301,NA,27
N1351,NA,1.0000000000000036
N1351,NA,11.249104957107708
N1351,NA,15.946677663893643
N1351,NA,18.893080388300767
N1351,NA,20.892886654580018
N1351,NA,22.315466579148904
N1351,NA,23.360388742246517
N1351,NA,24.145622589435956
N1351,NA,24.745708787378135
N1351,NA,25.210179581458434
N1351,NA,25.57324173471622
N1351,NA,25.85923790737615
N1351,NA,26.085908288494533
N1351,NA,26.266431576073494
N1351,NA,26.410752396930402
N1351,NA,26.526472933697193
N1351,NA,26.619468255649785
N1351,NA,26.694320742361185
N1351,NA,26.754632733453203
N1351,NA,26.803255248435477
N1351,NA,26.842457684922376
N1351,NA,26.874055293743762
N1351,NA,26.89950599912841
N1351,NA,26.919984673122315
N1351,NA,26.936440635499288
N1351,NA,26.949642540689833
N1351,NA,26.96021368737866
N1351,NA,26.96865998841591
N1351,NA,26.975392266552287
N1351,NA,26.980744127141495
N1351,NA,26.984986356082022
N1351,NA,26.98833856797252
N1351,NA,26.9909786634578
N1351,NA,26.99305053032719
N1351,NA,26.994670328917927
N1351,NA,26.995931630759394
N1351,NA,26.99690962438593
N1351,NA,26.997664559647593
N1351,NA,26.99824456858922
N1351,NA,26.99868797479278
N1351,NA,26.99902518231656
N1351,NA,26.999280218775215
N1351,NA,26.999471993755446
N1351,NA,26.99961532295104
N1351,NA,26.999721759593996
N1351,NA,26.999800267546092
N1351,NA,26.999857764483192
N1351,NA,26.999899558705348
N1351,NA,26.999929699048238
N1351,NA,26.999951254002074
N1351,NA,26.99996653334168
N1351,NA,26.999977263237934
N1351,NA,26.99998472387665
N1351,NA,26.999989856992116
N1351,NA,26.999993349374495
N1351,NA,26.999995697290654
N1351,NA,26.99999725582805
N1351,NA,26.999998276402806
N1351,NA,26.999998935037848
N1351,NA,26.999999353495205
N1351,NA,26.999999614919247
N1351,NA,26.99999977529863
N1351,NA,26.999999871772637
N1351,NA,26.999999928579154
N1351,NA,26.999999961259114
N1351,NA,26.999999979587063
N1351,NA,26.999999989582683
N1351,NA,26.999999994868567
N1351,NA,26.999999997569912
N1351,NA,26.999999998898808
N1351,NA,26.99999999952518
N1351,NA,26.99999999980649
N1351,NA,26.999999999926075
N1351,NA,26.999999999973795
N1351,NA,26.999999999991488
N1351,NA,26.999999999997506
N1351,NA,26.999999999999357
N1351,NA,26.999999999999858
N1351,NA,26.999999999999975
N1351,NA,27
N1351,NA,27
N1351,NA,27
N1351,NA,27
N1351,NA,27
N1351,NA,27
N1351,NA,27
N1351,NA,27
N1401,NA,1.0000000000000036
N1401,NA,11.249104957107708
N1401,NA,15.946677663893643
N1401,NA,18.893080388300767
N1401,NA,20.892886654580018
N1401,NA,22.315466579148904
N1401,NA,23.360388742246517
N1401,NA,24.145622589435956
N1401,NA,24.745708787378135
N1401,NA,25.210179581458434
N1401,NA,25.57324173471622
N1401,NA,25.85923790737615
N1401,NA,26.085908288494533
N1401,NA,26.266431576073494
N1401,NA,26.410752396930402
N1401,NA,26.526472933697193
N1401,NA,26.619468255649785
N1401,NA,26.694320742361185
N1401,NA,26.754632733453203
N1401,NA,26.803255248435477
N1401,NA,26.842457684922376
N1401,NA,26.874055293743762
N1401,NA,26.89950599912841
N1401,NA,26.919984673122315
N1401,NA,26.936440635499288
N1401,NA,26.949642540689833
N1401,NA,26.96021368737866
N1401,NA,26.96865998841591
N1401,NA,26.975392266552287
N1401,NA,26.980744127141495
N1401,NA,26.984986356082022
N1401,NA,26.98833856797252
N1401,NA,26.9909786634578
N1401,NA,26.99305053032719
N1401,NA,26.994670328917927
N1401,NA,26.995931630759394
N1401,NA,26.99690962438593
N1401,NA,26.997664559647593
N1401,NA,26.99824456858922
N1401,NA,26.99868797479278
N1401,NA,26.99902518231656
N1401,NA,26.999280218775215
N1401,NA,26.999471993755446
N1401,NA,26.99961532295104
N1401,NA,26.999721759593996
N1401,NA,26.999800267546092
N1401,NA,26.999857764483192
N1401,NA,26.999899558705348
N1401,NA,26.999929699048238
N1401,NA,26.999951254002074
N1401,NA,26.99996653334168
N1401,NA,26.999977263237934
N1401,NA,26.99998472387665
N1401,NA,26.999989856992116
N1401,NA,26.999993349374495
N1401,NA,26.999995697290654
N1401,NA,26.99999725582805
N1401,NA,26.999998276402806
N1401,NA,26.999998935037848
N1401,NA,26.999999353495205
N1401,NA,26.999999614919247
N1401,NA,26.99999977529863
N1401,NA,26.999999871772637
N1401,NA,26.999999928579154
N1401,NA,26.999999961259114
N1401,NA,26.999999979587063
N1401,NA,26.999999989582683
N1401,NA,26.999999994868567
N1401,NA,26.999999997569912
N1401,NA,26.999999998898808
N1401,NA,26.99999999952518
N1401,NA,26.99999999980649
N1401,NA,26.999999999926075
N1401,NA,26.999999999973795
N1401,NA,26.999999999991488
N1401,NA,26.999999999997506
N1401,NA,26.999999999999357
N1401,NA,26.999999999999858
N1401,NA,26.999999999999975
N1401,NA,27
N1401,NA,27
N1401,NA,27
N1401,NA,27
N1401,NA,27
N1401,NA,27
N1401,NA,27
N1401,NA,27
N1451,NA,1.0000000000000036
N1451,NA,11.249104957107708
N1451,NA,15.946677663893643
N1451,NA,18.893080388300767
N1451,NA,20.892886654580018
N1451,NA,22.315466579148904
N1451,NA,23.360388742246517
N1451,NA,24.145622589435956
N1451,NA,24.745708787378135
N1451,NA,25.210179581458434
N1451,NA,25.57324173471622
N1451,NA,25.85923790737615
N1451,NA,26.085908288494533
N1451,NA,26.266431576073494
N1451,NA,26.410752396930402
N1451,NA,26.526472933697193
N1451,NA,26.619468255649785
N1451,NA,26.694320742361185
N1451,NA,26.754632733453203
N1451,NA,26.803255248435477
N1451,NA,26.842457684922376
N1451,NA,26.874055293743762
N1451,NA,26.89950599912841
N1451,NA,26.919984673122315
N1451,NA,26.936440635499288
N1451,NA,26.949642540689833
N1451,NA,26.96021368737866
N1451,NA,26.96865998841591
N1451,NA,26.975392266552287
N1451,NA,26.980744127141495
N1451,NA,26.984986356082022
N1451,NA,26.98833856797252
N1451,NA,26.9909786634578
N1451,NA,26.99305053032719
N1451,NA,26.994670328917927
N1451,NA,26.995931630759394
N1451,NA,26.99690962438593
N1451,NA,26.997664559647593
N1451,NA,26.99824456858922
N1451,NA,26.99868797479278
N1451,NA,26.99902518231656
N1451,NA,26.999280218775215
N1451,NA,26.999471993755446
N1451,NA,26.99961532295104
N1451,NA,26.999721759593996
N1451,NA,26.999800267546092
N1451,NA,26.999857764483192
N1451,NA,26.999899558705348
N1451,NA,26.999929699048238
N1451,NA,26.999951254002074
N1451,NA,26.99996653334168
N1451,NA,26.999977263237934
N1451,NA,26.99998472387665
N1451,NA,26.999989856992116
N1451,NA,26.999993349374495
N1451,NA,26.999995697290654
N1451,NA,26.99999725582805
N1451,NA,26.999998276402806
N1451,NA,26.999998935037848
N1451,NA,26.999999353495205
N1451,NA,26.999999614919247
N1451,NA,26.99999977529863
N1451,NA,26.999999871772637
N1451,NA,26.999999928579154
N1451,NA,26.999999961259114
N1451,NA,26.999999979587063
N1451,NA,26.999999989582683
N1451,NA,26.999999994868567
N1451,NA,26.999999997569912
N1451,NA,26.999999998898808
N1451,NA,26.99999999952518
N1451,NA,26.99999999980649
N1451,NA,26.999999999926075
N1451,NA,26.999999999973795
N1451,NA,26.999999999991488
N1451,NA,26.999999999997506
N1451,NA,26.999999999999357
N1451,NA,26.999999999999858
N1451,NA,26.999999999999975
N1451,NA,27
N1451,NA,27
N1451,NA,27
N1451,NA,27
N1451,NA,27
N1451,NA,27
N1451,NA,27
N1451,NA,27
N1501,NA,1.0000000000000036
N1501,NA,11.249104957107708
N1501,NA,15.946677663893643
N1501,NA,18.893080388300767
N1501,NA,20.892886654580018
N1501,NA,22.315466579148904
N1501,NA,23.360388742246517
N1501,NA,24.145622589435956
N1501,NA,24.745708787378135
N1501,NA,25.210179581458434
N1501,NA,25.57324173471622
N1501,NA,25.85923790737615
N1501,NA,26.085908288494533
N1501,NA,26.266431576073494
N1501,NA,26.410752396930402
N1501,NA,26.526472933697193
N1501,NA,26.619468255649785
N1501,NA,26.694320742361185
N1501,NA,26.754632733453203
N1501,NA,26.803255248435477
N1501,NA,26.842457684922376
N1501,NA,26.874055293743762
N1501,NA,26.89950599912841
N1501,NA,26.919984673122315
N1501,NA,26.936440635499288
N1501,NA,26.949642540689833
N1501,NA,26.96021368737866
N1501,NA,26.96865998841591
N1501,NA,26.975392266552287
N1501,NA,26.980744127141495
N1501,NA,26.984986356082022
N1501,NA,26.98833856797252
N1501,NA,26.9909786634578
N1501,NA,26.99305053032719
N1501,NA,26.994670328917927
N1501,NA,26.995931630759394
N1501,NA,26.99690962438593
N1501,NA,26.997664559647593
N1501,NA,26.99824456858922
N1501,NA,26.99868797479278
N1501,NA,26.99902518231656
N1501,NA,26.999280218775215
N1501,NA,26.999471993755446
N1501,NA,26.99961532295104
N1501,NA,26.999721759593996
N1501,NA,26.999800267546092
N1501,NA,26.999857764483192
N1501,NA,26.999899558705348
N1501,NA,26.999929699048238
N1501,NA,26.999951254002074
N1501,NA,26.99996653334168
N1501,NA,26.999977263237934
N1501,NA,26.99998472387665
N1501,NA,26.999989856992116
N1501,NA,26.999993349374495
N1501,NA,26.999995697290654
N1501,NA,26.99999725582805
N1501,NA,26.999998276402806
N1501,NA,26.999998935037848
N1501,NA,26.999999353495205
N1501,NA,26.999999614919247
N1501,NA,26.99999977529863
N1501,NA,26.999999871772637
N1501,NA,26.999999928579154
N1501,NA,26.999999961259114
N1501,NA,26.999999979587063
N1501,NA,26.999999989582683
N1501,NA,26.999999994868567
N1501,NA,26.999999997569912
N1501,NA,26.999999998898808
N1501,NA,26.99999999952518
N1501,NA,26.99999999980649
N1501,NA,26.999999999926075
N1501,NA,26.999999999973795
N1501,NA,26.999999999991488
N1501,NA,26.999999999997506
N1501,NA,26.999999999999357
N1501,NA,26.999999999999858
N1501,NA,26.999999999999975
N1501,NA,27
N1501,NA,27
N1501,NA,27
N1501,NA,27
N1501,NA,27
N1501,NA,27
N1501,NA,27
N1501,NA,27
N1551,NA,1.0000000000000036
N1551,NA,11.249104957107708
N1551,NA,15.946677663893643
N1551,NA,18.893080388300767
N1551,NA,20.892886654580018
N1551,NA,22.315466579148904
N1551,NA,23.360388742246517
N1551,NA,24.145622589435956
N1551,NA,24.745708787378135
N1551,NA,25.210179581458434
N1551,NA,25.57324173471622
N1551,NA,25.85923790737615
N1551,NA,26.085908288494533
N1551,NA,26.266431576073494
N1551,NA,26.410752396930402
N1551,NA,26.526472933697193
N1551,NA,26.619468255649785
N1551,NA,26.694320742361185
N1551,NA,26.754632733453203
N1551,NA,26.803255248435477
N1551,NA,26.842457684922376
N1551,NA,26.874055293743762
N1551,NA,26.89950599912841
N1551,NA,26.919984673122315
N1551,NA,26.936440635499288
N1551,NA,26.949642540689833
N1551,NA,26.96021368737866
N1551,NA,26.96865998841591
N1551,NA,26.975392266552287
N1551,NA,26.980744127141495
N1551,NA,26.984986356082022
N1551,NA,26.98833856797252
N1551,NA,26.9909786634578
N1551,NA,26.99305053032719
N1551,NA,26.994670328917927
N1551,NA,26.995931630759394
N1551,NA,26.99690962438593
N1551,NA,26.997664559647593
N1551,NA,26.99824456858922
N1551,NA,26.99868797479278
N1551,NA,26.99902518231656
N1551,NA,26.999280218775215
N1551,NA,26.999471993755446
N1551,NA,26.99961532295104
N1551,NA,26.999721759593996
N1551,NA,26.999800267546092
N1551,NA,26.999857764483192
N1551,NA,26.999899558705348
N1551,NA,26.999929699048238
N1551,NA,26.999951254002074
N1551,NA,26.99996653334168
N1551,NA,26.999977263237934
N1551,NA,26.99998472387665
N1551,NA,26.999989856992116
N1551,NA,26.999993349374495
N1551,NA,26.999995697290654
N1551,NA,26.99999725582805
N1551,NA,26.999998276402806
N1551,NA,26.999998935037848
N1551,NA,26.999999353495205
N1551,NA,26.999999614919247
N1551,NA,26.99999977529863
N1551,NA,26.999999871772637
N1551,NA,26.999999928579154
N1551,NA,26.999999961259114
N1551,NA,26.999999979587063
N1551,NA,26.999999989582683
N1551,NA,26.999999994868567
N1551,NA,26.999999997569912
N1551,NA,26.999999998898808
N1551,NA,26.99999999952518
N1551,NA,26.99999999980649
N1551,NA,26.999999999926075
N1551,NA,26.999999999973795
N1551,NA,26.999999999991488
N1551,NA,26.999999999997506
N1551,NA,26.999999999999357
N1551,NA,26.999999999999858
N1551,NA,26.999999999999975
N1551,NA,27
N1551,NA,27
N1551,NA,27
N1551,NA,27
N1551,NA,27
N1551,NA,27
N1551,NA,27
N1551,NA,27
N1601,NA,1.0000000000000036
N1601,NA,11.249104957107708
N1601,NA,15.946677663893643
N1601,NA,18.893080388300767
N1601,NA,20.892886654580018
N1601,NA,22.315466579148904
N1601,NA,23.360388742246517
N1601,NA,24.145622589435956
N1601,NA,24.745708787378135
N1601,NA,25.210179581458434
N1601,NA,25.57324173471622
N1601,NA,25.85923790737615
N1601,NA,26.085908288494533
N1601,NA,26.266431576073494
N1601,NA,26.410752396930402
N1601,NA,26.526472933697193
N1601,NA,26.619468255649785
N1601,NA,26.694320742361185
N1601,NA,26.754632733453203
N1601,NA,26.803255248435477
N1601,NA,26.842457684922376
N1601,NA,26.874055293743762
N1601,NA,26.89950599912841
N1601,NA,26.919984673122315
N1601,NA,26.936440635499288
N1601,NA,26.949642540689833
N1601,NA,26.96021368737866
N1601,NA,26.96865998841591
N1601,NA,26.975392266552287
N1601,NA,26.980744127141495
N1601,NA,26.984986356082022
N1601,NA,26.98833856797252
N1601,NA,26.9909786634578
N1601,NA,26.99305053032719
N1601,NA,26.994670328917927
N1601,NA,26.995931630759394
N1601,NA,26.99690962438593
N1601,NA,26.997664559647593
N1601,NA,26.99824456858922
N1601,NA,26.99868797479278
N1601,NA,26.99902518231656
N1601,NA,26.999280218775215
N1601,NA,26.999471993755446
N1601,NA,26.99961532295104
N1601,NA,26.999721759593996
N1601,NA,26.999800267546092
N1601,NA,26.999857764483192
N1601,NA,26.999899558705348
N1601,NA,26.999929699048238
N1601,NA,26.999951254002074
N1601,NA,26.99996653334168
N1601,NA,26.999977263237934
N1601,NA,26.99998472387665
N1601,NA,26.999989856992116
N1601,NA,26.999993349374495
N1601,NA,26.999995697290654
N1601,NA,26.99999725582805
N1601,NA,26.999998276402806
N1601,NA,26.999998935037848
N1601,NA,26.999999353495205
N1601,NA,26.999999614919247
N1601,NA,26.99999977529863
N1601,NA,26.999999871772637
N1601,NA,26.999999928579154
N1601,NA,26.999999961259114
N1601,NA,26.999999979587063
N1601,NA,26.999999989582683
N1601,NA,26.999999994868567
N1601,NA,26.999999997569912
N1601,NA,26.999999998898808
N1601,NA,26.99999999952518
N1601,NA,26.99999999980649
N1601,NA,26.999999999926075
N1601,NA,26.999999999973795
N1601,NA,26.999999999991488
N1601,NA,26.999999999997506
N1601,NA,26.999999999999357
N1601,NA,26.999999999999858
N1601,NA,26.999999999999975
N1601,NA,27
N1601,NA,27
N1601,NA,27
N1601,NA,27
N1601,NA,27
N1601,NA,27
N1601,NA,27
N1601,NA,27
N1651,NA,1.0000000000000036
N1651,NA,11.249104957107708
N1651,NA,15.946677663893643
N1651,NA,18.893080388300767
N1651,NA,20.892886654580018
N1651,NA,22.315466579148904
N1651,NA,23.360388742246517
N1651,NA,24.145622589435956
N1651,NA,24.745708787378135
N1651,NA,25.210179581458434
N1651,NA,25.57324173471622
N1651,NA,25.85923790737615
N1651,NA,26.085908288494533
N1651,NA,26.266431576073494
N1651,NA,26.410752396930402
N1651,NA,26.526472933697193
N1651,NA,26.619468255649785
N1651,NA,26.694320742361185
N1651,NA,26.754632733453203
N1651,NA,26.803255248435477
N1651,NA,26.842457684922376
N1651,NA,26.874055293743762
N1651,NA,26.89950599912841
N1651,NA,26.919984673122315
N1651,NA,26.936440635499288
N1651,NA,26.949642540689833
N1651,NA,26.96021368737866
N1651,NA,26.96865998841591
N1651,NA,26.975392266552287
N1651,NA,26.980744127141495
N1651,NA,26.984986356082022
N1651,NA,26.98833856797252
N1651,NA,26.9909786634578
N1651,NA,26.99305053032719
N1651,NA,26.994670328917927
N1651,NA,26.995931630759394
N1651,NA,26.99690962438593
N1651,NA,26.997664559647593
N1651,NA,26.99824456858922
N1651,NA,26.99868797479278
N1651,NA,26.99902518231656
N1651,NA,26.999280218775215
N1651,NA,26.999471993755446
N1651,NA,26.99961532295104
N1651,NA,26.999721759593996
N1651,NA,26.999800267546092
N1651,NA,26.999857764483192
N1651,NA,26.999899558705348
N1651,NA,26.999929699048238
N1651,NA,26.999951254002074
N1651,NA,26.99996653334168
N1651,NA,26.999977263237934
N1651,NA,26.99998472387665
N1651,NA,26.999989856992116
N1651,NA,26.999993349374495
N1651,NA,26.999995697290654
N1651,NA,26.99999725582805
N1651,NA,26.999998276402806
N1651,NA,26.999998935037848
N1651,NA,26.999999353495205
N1651,NA,26.999999614919247
N1651,NA,26.99999977529863
N1651,NA,26.999999871772637
N1651,NA,26.999999928579154
N1651,NA,26.999999961259114
N1651,NA,26.999999979587063
N1651,NA,26.999999989582683
N1651,NA,26.999999994868567
N1651,NA,26.999999997569912
N1651,NA,26.999999998898808
N1651,NA,26.99999999952518
N1651,NA,26.99999999980649
N1651,NA,26.999999999926075
N1651,NA,26.999999999973795
N1651,NA,26.999999999991488
N1651,NA,26.999999999997506
N1651,NA,26.999999999999357
N1651,NA,26.999999999999858
N1651,NA,26.999999999999975
N1651,NA,27
N1651,NA,27
N1651,NA,27
N1651,NA,27
N1651,NA,27
N1651,NA,27
N1651,NA,27
N1651,NA,27
N1701,NA,1.0000000000000036
N1701,NA,11.249104957107708
N1701,NA,15.946677663893643
N1701,NA,18.893080388300767
N1701,NA,20.892886654580018
N1701,NA,22.315466579148904
N1701,NA,23.360388742246517
N1701,NA,24.145622589435956
N1701,NA,24.745708787378135
N1701,NA,25.210179581458434
N1701,NA,25.57324173471622
N1701,NA,25.85923790737615
N1701,NA,26.085908288494533
N1701,NA,26.266431576073494
N1701,NA,26.410752396930402
N1701,NA,26.526472933697193
N1701,NA,26.619468255649785
N1701,NA,26.694320742361185
N1701,NA,26.754632733453203
N1701,NA,26.803255248435477
N1701,NA,26.842457684922376
N1701,NA,26.874055293743762
N1701,NA,26.89950599912841
N1701,NA,26.919984673122315
N1701,NA,26.936440635499288
N1701,NA,26.949642540689833
N1701,NA,26.96021368737866
N1701,NA,26.96865998841591
N1701,NA,26.975392266552287
N1701,NA,26.980744127141495
N1701,NA,26.984986356082022
N1701,NA,26.98833856797252
N1701,NA,26.9909786634578
N1701,NA,26.99305053032719
N1701,NA,26.994670328917927
N1701,NA,26.995931630759394
N1701,NA,26.99690962438593
N1701,NA,26.997664559647593
N1701,NA,26.99824456858922
N1701,NA,26.99868797479278
N1701,NA,26.99902518231656
N1701,NA,26.999280218775215
N1701,NA,26.999471993755446
N1701,NA,26.99961532295104
N1701,NA,26.999721759593996
N1701,NA,26.999800267546092
N1701,NA,26.999857764483192
N1701,NA,26.999899558705348
N1701,NA,26.999929699048238
N1701,NA,26.999951254002074
N1701,NA,26.99996653334168
N1701,NA,26.999977263237934
N1701,NA,26.99998472387665
N1701,NA,26.999989856992116
N1701,NA,26.999993349374495
N1701,NA,26.999995697290654
N1701,NA,26.99999725582805
N1701,NA,26.999998276402806
N1701,NA,26.999998935037848
N1701,NA,26.999999353495205
N1701,NA,26.999999614919247
N1701,NA,26.99999977529863
N1701,NA,26.999999871772637
N1701,NA,26.999999928579154
N1701,NA,26.999999961259114
N1701,NA,26.999999979587063
N1701,NA,26.999999989582683
N1701,NA,26.999999994868567
N1701,NA,26.999999997569912
N1701,NA,26.999999998898808
N1701,NA,26.99999999952518
N1701,NA,26.99999999980649
N1701,NA,26.999999999926075
N1701,NA,26.999999999973795
N1701,NA,26.999999999991488
N1701,NA,26.999999999997506
N1701,NA,26.999999999999357
N1701,NA,26.999999999999858
N1701,NA,26.999999999999975
N1701,NA,27
N1701,NA,27
N1701,NA,27
N1701,NA,27
N1701,NA,27
N1701,NA,27
N1701,NA,27
N1701,NA,27
N1751,NA,1.0000000000000036
N1751,NA,11.249104957107708
N1751,NA,15.946677663893643
N1751,NA,18.893080388300767
N1751,NA,20.892886654580018
N1751,NA,22.315466579148904
N1751,NA,23.360388742246517
N1751,NA,24.145622589435956
N1751,NA,24.745708787378135
N1751,NA,25.210179581458434
N1751,NA,25.57324173471622
N1751,NA,25.85923790737615
N1751,NA,26.085908288494533
N1751,NA,26.266431576073494
N1751,NA,26.410752396930402
N1751,NA,26.526472933697193
N1751,NA,26.619468255649785
N1751,NA,26.694320742361185
N1751,NA,26.754632733453203
N1751,NA,26.803255248435477
N1751,NA,26.842457684922376
N1751,NA,26.874055293743762
N1751,NA,26.89950599912841
N1751,NA,26.919984673122315
N1751,NA,26.936440635499288
N1751,NA,26.949642540689833
N1751,NA,26.96021368737866
N1751,NA,26.96865998841591
N1751,NA,26.975392266552287
N1751,NA,26.980744127141495
N1751,NA,26.984986356082022
N1751,NA,26.98833856797252
